subid,condition,counter,trialtype,chosetarget,choselure,attncheckscore,targetname,chosenname,adj,targetsize,searchtype,choseunique,targetshape,targetcolor,targetword,distractorshape1,distractorcolor1,date,timestamp,rtsearch,targetpos,lurepos,obj1shape,obj1color,obj2shape,obj2color,obj3shape,"obj3color
",obj1size,obj2size,"obj3size
"
119,color,4,3,TRUE,FALSE,0,8purplebig.jpg,8purplebig.jpg,FALSE,big,uniquetarget,TRUE,8,purple,gade,3,red,7/6/2020,16:51,4980,3,0,3,red,3,red,8,"purple
",NA,NA,NA
119,color,5,1,TRUE,FALSE,0,12purplebig.jpg,12purplebig.jpg,FALSE,big,contrast,FALSE,12,purple,toma,7,green,7/6/2020,16:51,4713,1,2,12,purple,7,purple,12,"green
",NA,NA,NA
119,color,6,2,FALSE,TRUE,0,17bluebig.jpg,stim-images/object9bluebig.jpg,TRUE,big,contrast,TRUE,17,blue,sprock,9,red,7/6/2020,16:51,4428,3,2,17,red,9,blue,17,"blue
",NA,NA,NA
119,color,7,4,TRUE,FALSE,0,1redbig.jpg,1redbig.jpg,TRUE,big,uniquetarget,TRUE,1,red,lomet,16,purple,7/6/2020,16:51,4034,3,0,16,purple,16,purple,1,"red
",NA,NA,NA
119,color,8,1,FALSE,TRUE,0,10greenbig.jpg,stim-images/object14greenbig.jpg,FALSE,big,contrast,TRUE,10,green,koba,14,purple,7/6/2020,16:51,5011,3,1,14,green,10,purple,10,"green
",NA,NA,NA
119,color,9,0,FALSE,FALSE,6,,,FALSE,big,attncheck,FALSE,10,green,koba,14,purple,7/6/2020,16:51,5011,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
119,color,10,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,10,red,koba,14,green,7/6/2020,16:51,5011,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
119,color,11,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,10,blue,koba,14,green,7/6/2020,16:51,5011,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
119,color,12,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,10,blue,koba,14,purple,7/6/2020,16:51,5011,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
119,color,13,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,10,red,koba,14,purple,7/6/2020,16:51,5011,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
300,color,1,1,FALSE,TRUE,0,13greenbig.jpg,stim-images/object6greenbig.jpg,FALSE,big,contrast,TRUE,13,green,wug,6,purple,7/6/2020,16:54,10856,1,2,13,green,6,green,13,"purple
",NA,NA,NA
300,color,2,4,TRUE,FALSE,0,5redbig.jpg,5redbig.jpg,TRUE,big,uniquetarget,TRUE,5,red,zorp,14,purple,7/6/2020,16:54,3749,2,0,14,purple,5,red,14,"purple
",NA,NA,NA
300,color,3,3,TRUE,FALSE,0,3bluebig.jpg,3bluebig.jpg,FALSE,big,uniquetarget,TRUE,3,blue,koba,19,purple,7/6/2020,16:54,4740,1,0,3,blue,19,purple,19,"purple
",NA,NA,NA
300,color,4,3,TRUE,FALSE,0,18redbig.jpg,18redbig.jpg,FALSE,big,uniquetarget,TRUE,18,red,gade,9,blue,7/6/2020,16:54,12900,2,0,9,blue,18,red,9,"blue
",NA,NA,NA
300,color,5,4,TRUE,FALSE,0,11bluebig.jpg,11bluebig.jpg,TRUE,big,uniquetarget,TRUE,11,blue,blicket,1,green,7/6/2020,16:54,3250,2,0,1,green,11,blue,1,"green
",NA,NA,NA
300,color,6,1,FALSE,TRUE,0,10redbig.jpg,stim-images/object2redbig.jpg,FALSE,big,contrast,TRUE,10,red,lomet,2,green,7/6/2020,16:54,5950,1,2,10,red,2,red,10,"green
",NA,NA,NA
300,color,7,2,TRUE,FALSE,0,12bluebig.jpg,12bluebig.jpg,TRUE,big,contrast,FALSE,12,blue,toma,7,purple,7/6/2020,16:54,5155,3,2,12,purple,7,blue,12,"blue
",NA,NA,NA
300,color,8,2,FALSE,TRUE,0,15greenbig.jpg,stim-images/object4greenbig.jpg,TRUE,big,contrast,TRUE,15,green,sprock,4,purple,7/6/2020,16:54,4595,1,3,15,green,15,purple,4,"green
",NA,NA,NA
300,color,9,0,FALSE,FALSE,6,,,TRUE,big,attncheck,FALSE,15,green,sprock,4,purple,7/6/2020,16:54,4595,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
300,color,10,0,TRUE,FALSE,6,,,TRUE,big,colorcheck,FALSE,15,red,sprock,4,green,7/6/2020,16:54,4595,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
300,color,11,0,TRUE,FALSE,6,,,TRUE,big,colorcheck,FALSE,15,blue,sprock,4,green,7/6/2020,16:54,4595,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
300,color,12,0,TRUE,FALSE,6,,,TRUE,big,colorcheck,FALSE,15,blue,sprock,4,purple,7/6/2020,16:54,4595,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
300,color,13,0,TRUE,FALSE,6,,,TRUE,big,colorcheck,FALSE,15,red,sprock,4,purple,7/6/2020,16:54,4595,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
135,color,1,3,TRUE,FALSE,0,5bluebig.jpg,5bluebig.jpg,FALSE,big,uniquetarget,TRUE,5,blue,sprock,3,green,7/6/2020,20:03,4255,3,0,3,green,3,green,5,"blue
",NA,NA,NA
135,color,2,1,FALSE,FALSE,0,15purplebig.jpg,stim-images/object15greenbig.jpg,FALSE,big,contrast,FALSE,15,purple,wug,18,green,7/6/2020,20:03,4104,1,2,15,purple,18,purple,15,"green
",NA,NA,NA
135,color,3,2,TRUE,FALSE,0,6purplebig.jpg,6purplebig.jpg,TRUE,big,contrast,FALSE,6,purple,toma,8,red,7/6/2020,20:03,4267,1,2,6,purple,8,purple,6,"red
",NA,NA,NA
135,color,4,3,TRUE,FALSE,0,13redbig.jpg,13redbig.jpg,FALSE,big,uniquetarget,TRUE,13,red,lomet,9,green,7/6/2020,20:03,3587,2,0,9,green,13,red,9,"green
",NA,NA,NA
135,color,5,2,TRUE,FALSE,0,10redbig.jpg,10redbig.jpg,TRUE,big,contrast,FALSE,10,red,zorp,17,purple,7/6/2020,20:03,3342,3,1,17,red,10,purple,10,"red
",NA,NA,NA
135,color,6,4,TRUE,FALSE,0,12greenbig.jpg,12greenbig.jpg,TRUE,big,uniquetarget,TRUE,12,green,gade,20,blue,7/6/2020,20:03,4491,2,0,20,blue,12,green,20,"blue
",NA,NA,NA
135,color,7,1,FALSE,TRUE,0,14redbig.jpg,stim-images/object16redbig.jpg,FALSE,big,contrast,TRUE,14,red,blicket,16,green,7/6/2020,20:03,3905,1,2,14,red,16,red,14,"green
",NA,NA,NA
135,color,8,4,TRUE,FALSE,0,2purplebig.jpg,2purplebig.jpg,TRUE,big,uniquetarget,TRUE,2,purple,koba,11,red,7/6/2020,20:03,3874,1,0,2,purple,11,red,11,"red
",NA,NA,NA
135,color,9,0,FALSE,FALSE,5,,,TRUE,big,attncheck,FALSE,2,purple,koba,11,red,7/6/2020,20:03,3874,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
135,color,10,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,2,red,koba,11,green,7/6/2020,20:03,3874,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
135,color,11,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,2,blue,koba,11,green,7/6/2020,20:03,3874,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
135,color,12,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,2,blue,koba,11,purple,7/6/2020,20:03,3874,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
135,color,13,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,2,red,koba,11,purple,7/6/2020,20:03,3874,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
53,color,1,2,TRUE,FALSE,0,11redbig.jpg,11redbig.jpg,TRUE,big,contrast,FALSE,11,red,lomet,18,purple,7/6/2020,18:54,10562,2,3,11,purple,11,red,18,"red
",NA,NA,NA
53,color,2,2,TRUE,FALSE,0,7bluebig.jpg,7bluebig.jpg,TRUE,big,contrast,FALSE,7,blue,wug,19,red,7/6/2020,18:54,29587,1,3,7,blue,7,red,19,"blue
",NA,NA,NA
53,color,3,4,TRUE,FALSE,0,3greenbig.jpg,3greenbig.jpg,TRUE,big,uniquetarget,TRUE,3,green,zorp,4,purple,7/6/2020,18:54,3205,2,0,4,purple,3,green,4,"purple
",NA,NA,NA
53,color,4,1,TRUE,FALSE,0,1purplebig.jpg,1purplebig.jpg,FALSE,big,contrast,FALSE,1,purple,blicket,6,red,7/6/2020,18:54,3188,3,2,1,red,6,purple,1,"purple
",NA,NA,NA
53,color,5,4,TRUE,FALSE,0,12purplebig.jpg,12purplebig.jpg,TRUE,big,uniquetarget,TRUE,12,purple,undefined,17,green,7/6/2020,18:54,6407,3,0,17,green,17,green,12,"purple
",NA,NA,NA
53,color,6,3,TRUE,FALSE,0,20purplebig.jpg,20purplebig.jpg,FALSE,big,uniquetarget,TRUE,20,purple,undefined,14,green,7/6/2020,18:54,4041,1,0,20,purple,14,green,14,"green
",NA,NA,NA
53,color,7,3,FALSE,FALSE,0,undefinedredbig.jpg,stim-images/objectundefinedpurplebig.jpg,FALSE,big,uniquetarget,FALSE,undefined,red,undefined,undefined,purple,7/6/2020,18:54,25303,1,0,undefined,red,undefined,purple,undefined,"purple
",NA,NA,NA
53,color,8,1,FALSE,TRUE,0,undefinedredbig.jpg,stim-images/objectundefinedredbig.jpg,FALSE,big,contrast,TRUE,undefined,red,undefined,undefined,blue,7/6/2020,18:54,3182,3,2,undefined,blue,undefined,red,undefined,"red
",NA,NA,NA
53,color,9,0,FALSE,FALSE,5,,,FALSE,big,attncheck,FALSE,undefined,red,undefined,undefined,blue,7/6/2020,18:54,3182,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
53,color,10,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,undefined,red,undefined,undefined,green,7/6/2020,18:54,3182,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
53,color,11,0,FALSE,FALSE,5,,,FALSE,big,colorcheck,FALSE,undefined,blue,undefined,undefined,green,7/6/2020,18:54,3182,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
53,color,12,0,FALSE,FALSE,5,,,FALSE,big,colorcheck,FALSE,undefined,blue,undefined,undefined,purple,7/6/2020,18:54,3182,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
53,color,13,0,FALSE,FALSE,5,,,FALSE,big,colorcheck,FALSE,undefined,red,undefined,undefined,purple,7/6/2020,18:54,3182,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
260,color,1,1,TRUE,FALSE,0,18purplebig.jpg,18purplebig.jpg,FALSE,big,contrast,FALSE,18,purple,koba,11,blue,7/6/2020,18:53,304068,1,2,18,purple,11,purple,18,"blue
",NA,NA,NA
260,color,2,3,FALSE,FALSE,0,2redbig.jpg,stim-images/object14purplebig.jpg,FALSE,big,uniquetarget,FALSE,2,red,lomet,14,purple,7/6/2020,18:53,3833,2,0,14,purple,2,red,14,"purple
",NA,NA,NA
260,color,3,3,FALSE,FALSE,0,7greenbig.jpg,stim-images/object19bluebig.jpg,FALSE,big,uniquetarget,FALSE,7,green,toma,19,blue,7/6/2020,18:53,3817,3,0,19,blue,19,blue,7,"green
",NA,NA,NA
260,color,4,2,FALSE,FALSE,0,13bluebig.jpg,stim-images/object13greenbig.jpg,TRUE,big,contrast,FALSE,13,blue,sprock,4,green,7/6/2020,18:53,3539,1,3,13,blue,13,green,4,"blue
",NA,NA,NA
260,color,5,1,FALSE,FALSE,0,15greenbig.jpg,stim-images/object15redbig.jpg,FALSE,big,contrast,FALSE,15,green,blicket,12,red,7/6/2020,18:53,3408,1,2,15,green,12,green,15,"red
",NA,NA,NA
260,color,6,4,TRUE,FALSE,0,1redbig.jpg,1redbig.jpg,TRUE,big,uniquetarget,TRUE,1,red,gade,6,purple,7/6/2020,18:53,3199,1,0,1,red,6,purple,6,"purple
",NA,NA,NA
260,color,7,4,TRUE,FALSE,0,16purplebig.jpg,16purplebig.jpg,TRUE,big,uniquetarget,TRUE,16,purple,zorp,10,red,7/6/2020,18:53,3192,1,0,16,purple,10,red,10,"red
",NA,NA,NA
260,color,8,2,FALSE,FALSE,0,8redbig.jpg,stim-images/object8bluebig.jpg,TRUE,big,contrast,FALSE,8,red,wug,9,blue,7/6/2020,18:53,2765,3,2,8,blue,9,red,8,"red
",NA,NA,NA
260,color,9,0,FALSE,FALSE,3,,,TRUE,big,attncheck,FALSE,8,red,wug,9,blue,7/6/2020,18:53,2765,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
260,color,10,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,8,red,wug,9,green,7/6/2020,18:53,2765,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
260,color,11,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,8,blue,wug,9,green,7/6/2020,18:53,2765,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
260,color,12,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,8,blue,wug,9,purple,7/6/2020,18:53,2765,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
260,color,13,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,8,red,wug,9,purple,7/6/2020,18:53,2765,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
272,color,1,2,TRUE,FALSE,0,16bluebig.jpg,16bluebig.jpg,TRUE,big,contrast,FALSE,16,blue,toma,18,green,7/6/2020,19:02,6823,1,2,16,blue,18,blue,16,"green
",NA,NA,NA
272,color,2,4,TRUE,FALSE,0,17purplebig.jpg,17purplebig.jpg,TRUE,big,uniquetarget,TRUE,17,purple,koba,11,blue,7/6/2020,19:02,5085,2,0,11,blue,17,purple,11,"blue
",NA,NA,NA
272,color,3,3,FALSE,FALSE,0,6purplebig.jpg,stim-images/object20redbig.jpg,FALSE,big,uniquetarget,FALSE,6,purple,lomet,20,red,7/6/2020,19:02,4638,2,0,20,red,6,purple,20,"red
",NA,NA,NA
272,color,4,3,TRUE,FALSE,0,10purplebig.jpg,10purplebig.jpg,FALSE,big,uniquetarget,TRUE,10,purple,zorp,2,red,7/6/2020,19:02,3406,2,0,2,red,10,purple,2,"red
",NA,NA,NA
272,color,5,2,TRUE,FALSE,0,15bluebig.jpg,15bluebig.jpg,TRUE,big,contrast,FALSE,15,blue,sprock,8,green,7/6/2020,19:02,5055,1,2,15,blue,8,blue,15,"green
",NA,NA,NA
272,color,6,1,FALSE,TRUE,0,9purplebig.jpg,stim-images/object1purplebig.jpg,FALSE,big,contrast,TRUE,9,purple,blicket,1,blue,7/6/2020,19:02,4271,2,3,9,blue,9,purple,1,"purple
",NA,NA,NA
272,color,7,1,FALSE,TRUE,0,14redbig.jpg,stim-images/object12redbig.jpg,FALSE,big,contrast,TRUE,14,red,gade,12,green,7/6/2020,19:02,4486,2,1,12,red,14,red,14,"green
",NA,NA,NA
272,color,8,4,TRUE,FALSE,0,4bluebig.jpg,4bluebig.jpg,TRUE,big,uniquetarget,TRUE,4,blue,wug,19,red,7/6/2020,19:02,4167,2,0,19,red,4,blue,19,"red
",NA,NA,NA
272,color,9,0,FALSE,FALSE,8,,,TRUE,big,attncheck,FALSE,4,blue,wug,19,red,7/6/2020,19:02,4167,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
272,color,10,0,TRUE,FALSE,8,,,TRUE,big,colorcheck,FALSE,4,red,wug,19,green,7/6/2020,19:02,4167,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
272,color,11,0,TRUE,FALSE,8,,,TRUE,big,colorcheck,FALSE,4,blue,wug,19,green,7/6/2020,19:02,4167,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
272,color,12,0,TRUE,FALSE,8,,,TRUE,big,colorcheck,FALSE,4,blue,wug,19,purple,7/6/2020,19:02,4167,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
272,color,13,0,TRUE,FALSE,8,,,TRUE,big,colorcheck,FALSE,4,red,wug,19,purple,7/6/2020,19:02,4167,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
204,color,1,4,TRUE,FALSE,0,7redbig.jpg,7redbig.jpg,TRUE,big,uniquetarget,TRUE,7,red,sprock,2,purple,7/6/2020,19:52,3820,2,0,2,purple,7,red,2,"purple
",NA,NA,NA
204,color,2,2,FALSE,TRUE,0,17redbig.jpg,stim-images/object11redbig.jpg,TRUE,big,contrast,TRUE,17,red,blicket,11,purple,7/6/2020,19:52,4132,3,2,17,purple,11,red,17,"red
",NA,NA,NA
204,color,3,2,FALSE,TRUE,0,8greenbig.jpg,stim-images/object1greenbig.jpg,TRUE,big,contrast,TRUE,8,green,koba,1,red,7/6/2020,19:52,4189,1,3,8,green,8,red,1,"green
",NA,NA,NA
204,color,4,4,TRUE,FALSE,0,15greenbig.jpg,15greenbig.jpg,TRUE,big,uniquetarget,TRUE,15,green,wug,18,red,7/6/2020,19:52,3205,2,0,18,red,15,green,18,"red
",NA,NA,NA
204,color,5,1,FALSE,FALSE,0,5redbig.jpg,stim-images/object5purplebig.jpg,FALSE,big,contrast,FALSE,5,red,toma,10,purple,7/6/2020,19:52,4077,1,3,5,red,5,purple,10,"red
",NA,NA,NA
204,color,6,3,TRUE,FALSE,0,3bluebig.jpg,3bluebig.jpg,FALSE,big,uniquetarget,TRUE,3,blue,lomet,20,green,7/6/2020,19:52,2995,3,0,20,green,20,green,3,"blue
",NA,NA,NA
204,color,7,1,FALSE,FALSE,0,9purplebig.jpg,stim-images/object9greenbig.jpg,FALSE,big,contrast,FALSE,9,purple,gade,4,green,7/6/2020,19:52,3106,2,1,4,purple,9,purple,9,"green
",NA,NA,NA
204,color,8,3,TRUE,FALSE,0,12bluebig.jpg,12bluebig.jpg,FALSE,big,uniquetarget,TRUE,12,blue,zorp,16,green,7/6/2020,19:52,3100,3,0,16,green,16,green,12,"blue
",NA,NA,NA
204,color,9,0,FALSE,FALSE,6,,,FALSE,big,attncheck,FALSE,12,blue,zorp,16,green,7/6/2020,19:52,3100,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
204,color,10,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,12,red,zorp,16,green,7/6/2020,19:52,3100,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
204,color,11,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,12,blue,zorp,16,green,7/6/2020,19:52,3100,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
204,color,12,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,12,blue,zorp,16,purple,7/6/2020,19:52,3100,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
204,color,13,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,12,red,zorp,16,purple,7/6/2020,19:52,3100,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
227,color,1,4,TRUE,FALSE,0,16redbig.jpg,16redbig.jpg,TRUE,big,uniquetarget,TRUE,16,red,toma,7,green,7/6/2020,16:51,3529,3,0,7,green,7,green,16,"red
",NA,NA,NA
227,color,2,2,FALSE,TRUE,0,12bluebig.jpg,stim-images/object5bluebig.jpg,TRUE,big,contrast,TRUE,12,blue,blicket,5,purple,7/6/2020,16:51,4062,1,3,12,blue,12,purple,5,"blue
",NA,NA,NA
227,color,3,1,FALSE,TRUE,0,13purplebig.jpg,stim-images/object11purplebig.jpg,FALSE,big,contrast,TRUE,13,purple,wug,11,red,7/6/2020,16:51,5254,1,3,13,purple,13,red,11,"purple
",NA,NA,NA
227,color,4,4,TRUE,FALSE,0,17bluebig.jpg,17bluebig.jpg,TRUE,big,uniquetarget,TRUE,17,blue,sprock,3,red,7/6/2020,16:51,3265,3,0,3,red,3,red,17,"blue
",NA,NA,NA
227,color,5,3,TRUE,FALSE,0,9greenbig.jpg,9greenbig.jpg,FALSE,big,uniquetarget,TRUE,9,green,zorp,6,purple,7/6/2020,16:51,3545,2,0,6,purple,9,green,6,"purple
",NA,NA,NA
227,color,6,3,TRUE,FALSE,0,2redbig.jpg,2redbig.jpg,FALSE,big,uniquetarget,TRUE,2,red,koba,10,green,7/6/2020,16:51,3023,1,0,2,red,10,green,10,"green
",NA,NA,NA
227,color,7,1,FALSE,TRUE,0,15bluebig.jpg,stim-images/object4bluebig.jpg,FALSE,big,contrast,TRUE,15,blue,gade,4,purple,7/6/2020,16:51,3044,3,2,15,purple,4,blue,15,"blue
",NA,NA,NA
227,color,8,2,TRUE,FALSE,0,20redbig.jpg,20redbig.jpg,TRUE,big,contrast,FALSE,20,red,lomet,14,purple,7/6/2020,16:51,4726,1,2,20,red,14,red,20,"purple
",NA,NA,NA
227,color,9,0,FALSE,FALSE,7,,,TRUE,big,attncheck,FALSE,20,red,lomet,14,purple,7/6/2020,16:51,4726,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
227,color,10,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,red,lomet,14,green,7/6/2020,16:51,4726,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
227,color,11,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,blue,lomet,14,green,7/6/2020,16:51,4726,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
227,color,12,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,blue,lomet,14,purple,7/6/2020,16:51,4726,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
227,color,13,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,red,lomet,14,purple,7/6/2020,16:51,4726,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
285,color,1,3,TRUE,FALSE,0,10redbig.jpg,10redbig.jpg,FALSE,big,uniquetarget,TRUE,10,red,lomet,8,green,7/6/2020,19:51,6015,1,0,10,red,8,green,8,"green
",NA,NA,NA
285,color,2,2,TRUE,FALSE,0,7bluebig.jpg,7bluebig.jpg,TRUE,big,contrast,FALSE,7,blue,toma,11,green,7/6/2020,19:51,6095,2,3,7,green,7,blue,11,"blue
",NA,NA,NA
285,color,3,1,FALSE,TRUE,0,14greenbig.jpg,stim-images/object12greenbig.jpg,FALSE,big,contrast,TRUE,14,green,gade,12,purple,7/6/2020,19:51,4590,1,2,14,green,12,green,14,"purple
",NA,NA,NA
285,color,4,1,TRUE,FALSE,0,13purplebig.jpg,13purplebig.jpg,FALSE,big,contrast,FALSE,13,purple,zorp,3,red,7/6/2020,19:51,3487,3,1,3,purple,13,red,13,"purple
",NA,NA,NA
285,color,5,4,TRUE,FALSE,0,17greenbig.jpg,17greenbig.jpg,TRUE,big,uniquetarget,TRUE,17,green,blicket,2,purple,7/6/2020,19:51,3440,1,0,17,green,2,purple,2,"purple
",NA,NA,NA
285,color,6,2,FALSE,TRUE,0,6redbig.jpg,stim-images/object9redbig.jpg,TRUE,big,contrast,TRUE,6,red,koba,9,blue,7/6/2020,19:51,3902,2,3,6,blue,6,red,9,"red
",NA,NA,NA
285,color,7,3,TRUE,FALSE,0,18greenbig.jpg,18greenbig.jpg,FALSE,big,uniquetarget,TRUE,18,green,wug,1,blue,7/6/2020,19:51,5462,1,0,18,green,1,blue,1,"blue
",NA,NA,NA
285,color,8,4,TRUE,FALSE,0,20purplebig.jpg,20purplebig.jpg,TRUE,big,uniquetarget,TRUE,20,purple,sprock,5,blue,7/6/2020,19:51,3415,1,0,20,purple,5,blue,5,"blue
",NA,NA,NA
285,color,9,0,FALSE,FALSE,7,,,TRUE,big,attncheck,FALSE,20,purple,sprock,5,blue,7/6/2020,19:51,3415,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
285,color,10,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,red,sprock,5,green,7/6/2020,19:51,3415,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
285,color,11,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,blue,sprock,5,green,7/6/2020,19:51,3415,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
285,color,12,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,blue,sprock,5,purple,7/6/2020,19:51,3415,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
285,color,13,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,20,red,sprock,5,purple,7/6/2020,19:51,3415,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
222,color,1,2,FALSE,TRUE,0,14purplebig.jpg,stim-images/object20purplebig.jpg,TRUE,big,contrast,TRUE,14,purple,lomet,20,green,7/6/2020,16:55,5313,3,2,14,green,20,purple,14,"purple
",NA,NA,NA
222,color,2,1,FALSE,TRUE,0,7purplebig.jpg,stim-images/object12purplebig.jpg,FALSE,big,contrast,TRUE,7,purple,toma,12,green,7/6/2020,16:55,6318,1,3,7,purple,7,green,12,"purple
",NA,NA,NA
222,color,3,4,TRUE,FALSE,0,13greenbig.jpg,13greenbig.jpg,TRUE,big,uniquetarget,TRUE,13,green,blicket,19,red,7/6/2020,16:55,2597,1,0,13,green,19,red,19,"red
",NA,NA,NA
222,color,4,4,TRUE,FALSE,0,17purplebig.jpg,17purplebig.jpg,TRUE,big,uniquetarget,TRUE,17,purple,zorp,4,blue,7/6/2020,16:55,2527,2,0,4,blue,17,purple,4,"blue
",NA,NA,NA
222,color,5,3,TRUE,FALSE,0,9redbig.jpg,9redbig.jpg,FALSE,big,uniquetarget,TRUE,9,red,gade,6,blue,7/6/2020,16:55,4555,2,0,6,blue,9,red,6,"blue
",NA,NA,NA
222,color,6,1,FALSE,FALSE,0,11redbig.jpg,stim-images/object11purplebig.jpg,FALSE,big,contrast,FALSE,11,red,sprock,15,purple,7/6/2020,16:55,3197,3,2,11,purple,15,red,11,"red
",NA,NA,NA
222,color,7,3,TRUE,FALSE,0,8bluebig.jpg,8bluebig.jpg,FALSE,big,uniquetarget,TRUE,8,blue,wug,5,purple,7/6/2020,16:55,10126,1,0,8,blue,5,purple,5,"purple
",NA,NA,NA
222,color,8,2,FALSE,FALSE,0,18greenbig.jpg,stim-images/object18redbig.jpg,TRUE,big,contrast,FALSE,18,green,koba,10,red,7/6/2020,16:55,3779,2,3,18,red,18,green,10,"green
",NA,NA,NA
222,color,9,0,FALSE,FALSE,4,,,TRUE,big,attncheck,FALSE,18,green,koba,10,red,7/6/2020,16:55,3779,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
222,color,10,0,FALSE,FALSE,4,,,TRUE,big,colorcheck,FALSE,18,red,koba,10,green,7/6/2020,16:55,3779,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
