subject,session,utt_id,noun,adj,prenominal,adj_stem,noun_stem,x1,x2,x3,x4,x5,mean_typ,article,noun_conc,noun_freq,age
27,1,37653,puppy,purple,TRUE,purpl,puppi,1,1,1,1,NA,1,a,4.78,358,14
27,1,37710,dot,pink,FALSE,pink,dot,3,4,3,3,NA,3.25,a,4.12,283,14
27,1,37710,dot,green,FALSE,green,dot,2,5,3,3,NA,3.25,a,4.12,283,14
27,1,37830,star,green,TRUE,green,star,1,3,5,3,NA,3,a,4.69,662,14
27,1,37840,star,red,TRUE,red,star,2,3,3,3,NA,2.75,a,4.69,662,14
27,1,37841,star,red,TRUE,red,star,2,3,3,3,NA,2.75,a,4.69,662,14
27,1,37848,star,green,TRUE,green,star,1,3,5,3,NA,3,a,4.69,662,14
27,1,37850,star,orange,TRUE,orang,star,1,2,1,3,NA,1.75,a,4.69,662,14
27,1,37852,star,green,TRUE,green,star,1,3,5,3,NA,3,a,4.69,662,14
27,1,37951,ball,red,TRUE,red,ball,3,5,6,NA,NA,4.666666666666667,a,5,2407,14
27,1,37951,ball,round,FALSE,round,ball,7,7,6,4,NA,6,a,5,2407,14
27,1,37951,circle,red,FALSE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,14
27,1,37951,circle,round,FALSE,round,circl,7,7,7,7,NA,7,a,4.44,974,14
27,1,37956,ring,silver,TRUE,silver,ring,4,4,3,5,NA,4,a,4.81,250,14
27,1,37969,lemon,yellow,TRUE,yellow,lemon,6,6,6,5,NA,5.75,a,5,41,14
27,1,37970,apple,red,TRUE,red,appl,7,5,6,3,NA,5.25,an,5,800,14
27,1,37975,peach,fuzzy,FALSE,fuzzi,peach,3,6,6,5,5,5,a,4.9,396,14
27,1,37976,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,14
27,1,38178,rain,wet,FALSE,wet,rain,7,7,7,NA,NA,7,NA,4.97,308,14
27,1,38564,orange,green,FALSE,green,orang,3,2,1,3,NA,2.25,an,4.66,1195,14
27,2,38720,giraffe,green,FALSE,green,giraff,1,1,1,1,NA,1,a,4.73,196,18
27,2,38732,star,orange,TRUE,orang,star,1,2,1,3,NA,1.75,a,4.69,662,18
27,2,38737,star,green,TRUE,green,star,1,3,5,3,NA,3,a,4.69,662,18
27,2,38738,star,orange,TRUE,orang,star,1,2,1,3,NA,1.75,a,4.69,662,18
27,2,38741,star,red,TRUE,red,star,2,3,3,3,NA,2.75,a,4.69,662,18
27,2,38757,star,red,TRUE,red,star,2,3,3,3,NA,2.75,a,4.69,662,18
27,2,38824,flag,orange,TRUE,orang,flag,3,3,3,NA,NA,3,a,4.79,95,18
27,2,38857,star,gold,TRUE,gold,star,4,5,6,4,NA,4.75,a,4.69,662,18
27,2,38857,top,gold,FALSE,gold,top,3,3,3,3,NA,3,a,3.93,1312,18
27,2,38903,hamper,dirty,FALSE,dirti,hamper,6,3,6,NA,NA,5,a,4.21,28,18
27,2,39024,block,yellow,TRUE,yellow,block,3,2,2,4,NA,2.75,a,4.48,1185,18
27,2,39025,block,red,TRUE,red,block,3,5,4,3,NA,3.75,a,4.48,1185,18
27,2,39026,block,green,TRUE,green,block,2,2,3,3,NA,2.5,a,4.48,1185,18
27,2,39027,block,orange,TRUE,orang,block,5,5,3,2,NA,3.75,a,4.48,1185,18
27,2,39029,block,green,TRUE,green,block,2,2,3,3,NA,2.5,a,4.48,1185,18
27,2,39201,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,18
27,2,39623,dog,red,TRUE,red,dog,2,3,2,NA,NA,2.3333333333333335,a,4.85,2033,18
27,2,39702,balloon,red,TRUE,red,balloon,3,3,4,3,NA,3.25,a,4.92,484,18
27,2,40220,telephone,hot,FALSE,hot,telephon,2,2,1,2,NA,1.75,a,4.96,149,18
27,2,40255,aspen,hot,FALSE,hot,aspen,2,1,2,3,NA,2,an,4.59,103,18
27,2,40328,bite,hot,FALSE,hot,bite,4,3,1,3,NA,2.75,a,4.44,854,18
27,2,40329,bite,hot,FALSE,hot,bite,4,3,1,3,NA,2.75,a,4.44,854,18
27,2,40535,coat,purple,TRUE,purpl,coat,3,3,3,2,NA,2.75,a,4.97,222,18
27,2,40536,hat,purple,TRUE,purpl,hat,3,3,4,3,NA,3.25,a,4.88,886,18
27,2,40575,aspen,brown,FALSE,brown,aspen,3,4,5,3,NA,3.75,an,4.59,103,18
27,2,40576,hair,brown,FALSE,brown,hair,5,4,3,5,NA,4.25,a,4.97,1225,18
27,2,40649,block,green,TRUE,green,block,2,2,3,3,NA,2.5,a,4.48,1185,18
27,2,40674,reindeer,red,TRUE,red,reindeer,3,1,5,2,NA,2.75,a,4.7,55,18
27,2,40709,reindeer,gold,FALSE,gold,reindeer,1,2,1,1,NA,1.25,a,4.7,55,18
27,2,40728,bow,red,TRUE,red,bow,3,3,5,5,NA,4,a,4.61,118,18
27,2,40728,hair,red,FALSE,red,hair,3,3,2,3,NA,2.75,a,4.97,1225,18
27,2,40779,hat,red,TRUE,red,hat,5,3,3,3,NA,3.5,a,4.88,886,18
27,3,40793,penguin,red,TRUE,red,penguin,1,2,1,1,NA,1.25,a,5,164,22
27,3,40851,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,22
27,3,40852,ball,yellow,TRUE,yellow,ball,3,3,3,NA,NA,3,a,5,2407,22
27,3,40853,ball,red,TRUE,red,ball,3,5,6,NA,NA,4.666666666666667,a,5,2407,22
27,3,40899,ball,red,TRUE,red,ball,3,5,6,NA,NA,4.666666666666667,a,5,2407,22
27,3,40905,light,red,TRUE,red,light,3,5,3,3,NA,3.5,a,4.21,768,22
27,3,40906,light,red,TRUE,red,light,3,5,3,3,NA,3.5,a,4.21,768,22
27,3,40926,ball,red,TRUE,red,ball,3,5,6,NA,NA,4.666666666666667,a,5,2407,22
27,3,40960,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,22
27,3,41134,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41135,book,yellow,FALSE,yellow,book,3,3,3,3,NA,3,a,4.9,3761,22
27,3,41135,banana,yellow,FALSE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41137,fish,orange,TRUE,orang,fish,4,3,3,3,NA,3.25,a,5,1318,22
27,3,41217,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,22
27,3,41220,muffin,hot,TRUE,hot,muffin,3,3,5,3,NA,3.5,a,4.78,91,22
27,3,41280,star,yellow,TRUE,yellow,star,5,3,3,6,NA,4.25,a,4.69,662,22
27,3,41344,apple,red,TRUE,red,appl,7,5,6,3,NA,5.25,an,5,800,22
27,3,41349,broccoli,green,TRUE,green,broccoli,6,6,6,7,NA,6.25,NA,4.87,75,22
27,3,41355,grape,purple,TRUE,purpl,grape,4,4,4,6,NA,4.5,a,5,306,22
27,3,41356,grape,purple,TRUE,purpl,grape,4,4,4,6,NA,4.5,a,5,306,22
27,3,41357,grape,green,TRUE,green,grape,4,4,4,5,NA,4.25,a,5,306,22
27,3,41359,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41362,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41363,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41367,banana,yellow,TRUE,yellow,banana,5,5,7,6,NA,5.75,a,5,530,22
27,3,41434,moon,yellow,TRUE,yellow,moon,5,3,2,3,NA,3.25,a,4.9,298,22
27,3,41604,flag,green,TRUE,green,flag,3,3,3,3,NA,3,a,4.79,95,22
27,3,41605,flag,red,TRUE,red,flag,3,3,3,NA,NA,3,a,4.79,95,22
27,3,41606,flag,yellow,TRUE,yellow,flag,6,3,NA,NA,NA,4.5,a,4.79,95,22
27,3,41656,flag,red,TRUE,red,flag,3,3,3,NA,NA,3,a,4.79,95,22
27,3,41658,flag,red,TRUE,red,flag,3,3,3,NA,NA,3,a,4.79,95,22
27,3,41928,box,yellow,TRUE,yellow,box,3,4,3,2,NA,3,a,4.9,1208,22
27,3,41929,box,yellow,TRUE,yellow,box,3,4,3,2,NA,3,a,4.9,1208,22
27,3,41971,tube,orange,TRUE,orang,tube,2,3,3,2,2,2.4,a,4.82,35,22
27,3,42355,fence,red,TRUE,red,fenc,2,2,3,NA,NA,2.3333333333333335,a,4.82,120,22
27,3,42357,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,22
27,3,42365,sun,red,FALSE,red,sun,3,2,3,2,NA,2.5,the,4.83,424,22
27,3,42366,sun,red,FALSE,red,sun,3,2,3,2,NA,2.5,the,4.83,424,22
27,3,42371,hat,red,TRUE,red,hat,5,3,3,3,NA,3.5,a,4.88,886,22
27,3,42372,fence,red,TRUE,red,fenc,2,2,3,NA,NA,2.3333333333333335,a,4.82,120,22
27,3,42373,fence,red,TRUE,red,fenc,2,2,3,NA,NA,2.3333333333333335,a,4.82,120,22
27,3,42374,block,red,TRUE,red,block,3,5,4,3,NA,3.75,a,4.48,1185,22
27,3,42408,robe,purple,TRUE,purpl,robe,3,3,3,3,NA,3,a,5,10,22
27,3,42408,king,purple,FALSE,purpl,king,2,2,1,1,NA,1.5,a,4.1,98,22
27,3,42410,bird,purple,TRUE,purpl,bird,2,3,1,2,NA,2,a,5,1051,22
27,3,42411,bird,purple,TRUE,purpl,bird,2,3,1,2,NA,2,a,5,1051,22
27,3,42435,yellow,bright,TRUE,bright,yellow,5,4,5,NA,NA,4.666666666666667,a,4.3,1786,22
27,3,42436,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,22
27,3,42437,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,22
27,3,42446,bear,brown,TRUE,brown,bear,6,5,3,6,NA,5,a,4.88,1182,22
27,3,42449,floor,brown,FALSE,brown,floor,4,3,3,3,NA,3.25,a,4.8,1055,22
27,3,42450,tree,brown,FALSE,brown,tree,5,5,5,4,NA,4.75,a,5,1009,22
27,3,42451,circle,brown,TRUE,brown,circl,2,3,3,2,NA,2.5,a,4.44,974,22
27,3,42455,path,brown,TRUE,brown,path,5,3,4,3,NA,3.75,a,4.41,54,22
27,3,42456,bear,brown,TRUE,brown,bear,6,5,3,6,NA,5,a,4.88,1182,22
27,3,42509,fur,brown,TRUE,brown,fur,3,4,5,NA,NA,4,NA,4.69,37,22
27,3,42534,butterfly,purple,FALSE,purpl,butterfli,3,3,3,3,NA,3,a,4.93,129,22
27,3,42544,butterfly,red,FALSE,red,butterfli,2,1,3,NA,NA,2,a,4.93,129,22
27,3,42552,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,22
27,4,42945,stick,red,FALSE,red,stick,2,3,2,2,NA,2.25,a,4.59,1711,26
27,4,43293,floor,brown,TRUE,brown,floor,4,3,3,3,NA,3.25,a,4.8,1055,26
27,4,43300,floor,brown,TRUE,brown,floor,4,3,3,3,NA,3.25,a,4.8,1055,26
27,4,43305,floor,brown,TRUE,brown,floor,4,3,3,3,NA,3.25,a,4.8,1055,26
27,4,43318,button,purple,TRUE,purpl,button,2,3,3,NA,NA,2.6666666666666665,a,4.96,624,26
27,4,43349,floor,brown,TRUE,brown,floor,4,3,3,3,NA,3.25,a,4.8,1055,26
27,4,43369,rug,wet,FALSE,wet,rug,3,2,5,NA,NA,3.3333333333333335,a,4.79,93,26
27,4,43555,balloon,slippery,TRUE,slipperi,balloon,2,3,2,4,NA,2.75,a,4.92,484,26
27,4,43791,roll,round,FALSE,round,roll,6,3,3,NA,NA,4,a,4.16,845,26
27,4,44403,lion,yellow,TRUE,yellow,lion,5,6,4,5,NA,5,a,4.96,389,26
27,5,44753,crayon,purple,TRUE,purpl,crayon,5,5,2,NA,NA,4,a,4.87,702,30
27,5,44775,hat,red,TRUE,red,hat,5,3,3,3,NA,3.5,a,4.88,886,30
27,5,44776,hat,red,TRUE,red,hat,5,3,3,3,NA,3.5,a,4.88,886,30
27,5,44844,purple,pinky,TRUE,pinki,purpl,3,3,2,5,NA,3.25,a,4.04,1245,30
27,5,44876,hat,red,TRUE,red,hat,5,3,3,3,NA,3.5,a,4.88,886,30
27,5,44884,scarf,yellow,TRUE,yellow,scarf,3,3,3,3,NA,3,a,4.97,41,30
27,5,44893,scarf,yellow,TRUE,yellow,scarf,3,3,3,3,NA,3,a,4.97,41,30
27,5,44903,baby,yellow,TRUE,yellow,babi,1,1,1,2,NA,1.25,a,5,4923,30
27,5,44903,crayon,yellow,FALSE,yellow,crayon,3,3,3,4,NA,3.25,a,4.87,702,30
27,5,45150,arm,red,TRUE,red,arm,2,2,2,2,NA,2,an,4.96,554,30
27,5,45389,table,yellow,FALSE,yellow,tabl,2,3,2,2,NA,2.25,a,4.9,1375,30
27,5,45781,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45784,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45792,car,red,FALSE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45803,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45828,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45828,child,red,FALSE,red,child,2,1,1,1,NA,1.25,a,4.78,131,30
27,5,45878,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45881,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,30
27,5,45881,child,red,FALSE,red,child,2,1,1,1,NA,1.25,a,4.78,131,30
27,5,46041,grass,green,TRUE,green,grass,6,6,7,7,NA,6.5,NA,4.93,323,30
27,5,46062,oven,hot,FALSE,hot,oven,4,3,6,4,NA,4.25,an,4.97,126,30
27,5,46062,mitt,hot,FALSE,hot,mitt,2,3,3,3,NA,2.75,a,4.76,23,30
27,5,46098,frosting,pink,TRUE,pink,frost,3,3,5,5,NA,4,NA,4.86,46,30
27,5,46114,candle,green,TRUE,green,candl,3,3,2,3,NA,2.75,a,4.86,100,30
27,5,46114,cake,green,FALSE,green,cake,3,3,2,3,NA,2.75,a,4.81,416,30
27,5,46170,balloon,gold,TRUE,gold,balloon,3,3,3,3,NA,3,a,4.92,484,30
27,5,46212,balloon,red,TRUE,red,balloon,3,3,4,3,NA,3.25,a,4.92,484,30
27,6,46341,brush,yellow,FALSE,yellow,brush,3,3,2,3,NA,2.75,a,4.54,407,34
27,6,46341,brush,yellow,TRUE,yellow,brush,3,3,2,3,NA,2.75,a,4.54,407,34
27,6,46341,brush,yellow,FALSE,yellow,brush,3,3,2,3,NA,2.75,a,4.54,407,34
27,6,46357,tail,red,TRUE,red,tail,3,5,3,NA,NA,3.6666666666666665,a,4.96,375,34
27,6,46359,tail,red,TRUE,red,tail,3,5,3,NA,NA,3.6666666666666665,a,4.96,375,34
27,6,46361,tail,red,TRUE,red,tail,3,5,3,NA,NA,3.6666666666666665,a,4.96,375,34
27,6,46365,head,green,TRUE,green,head,1,1,2,1,NA,1.25,a,4.75,1340,34
27,6,46369,foot,orange,TRUE,orang,foot,1,2,1,2,NA,1.5,a,4.9,1572,34
27,6,46370,leg,orange,TRUE,orang,leg,1,1,1,2,NA,1.25,a,4.83,774,34
27,6,46465,cloud,grey,TRUE,grei,cloud,5,4,4,5,NA,4.5,a,4.54,139,34
27,6,46490,sun,hot,TRUE,hot,sun,7,7,7,7,NA,7,a,4.83,424,34
27,6,46491,sun,orange,FALSE,orang,sun,5,3,5,NA,NA,4.333333333333333,a,4.83,424,34
27,6,46491,sun,red,FALSE,red,sun,3,2,3,2,NA,2.5,the,4.83,424,34
27,6,46491,sun,orange,FALSE,orang,sun,5,3,5,NA,NA,4.333333333333333,a,4.83,424,34
27,6,46491,sun,red,FALSE,red,sun,3,2,3,2,NA,2.5,the,4.83,424,34
27,6,46512,clay,red,TRUE,red,clai,6,5,5,4,NA,5,NA,4.93,67,34
27,6,46709,mountain,yellow,TRUE,yellow,mountain,2,1,2,1,NA,1.5,a,4.96,127,34
27,6,46711,mountain,yellow,TRUE,yellow,mountain,2,1,2,1,NA,1.5,a,4.96,127,34
27,6,46726,mud,muddy,TRUE,muddi,mud,5,6,5,6,NA,5.5,NA,4.86,132,34
27,6,46731,mud,muddy,TRUE,muddi,mud,5,6,5,6,NA,5.5,NA,4.86,132,34
27,6,46732,mud,muddy,TRUE,muddi,mud,5,6,5,6,NA,5.5,NA,4.86,132,34
27,6,46778,mud,muddy,TRUE,muddi,mud,5,6,5,6,NA,5.5,NA,4.86,132,34
27,6,46779,mud,muddy,TRUE,muddi,mud,5,6,5,6,NA,5.5,NA,4.86,132,34
27,6,47027,block,green,TRUE,green,block,2,2,3,3,NA,2.5,a,4.48,1185,34
27,6,47094,car,orange,TRUE,orang,car,3,3,2,5,NA,3.25,a,4.89,2310,34
27,6,47094,car,orange,FALSE,orang,car,3,3,2,5,NA,3.25,a,4.89,2310,34
27,6,47187,couch,red,FALSE,red,couch,3,3,3,5,NA,3.5,a,4.71,432,34
27,6,47644,dog,green,TRUE,green,dog,2,1,1,1,NA,1.25,a,4.85,2033,34
27,6,47646,dog,green,TRUE,green,dog,2,1,1,1,NA,1.25,a,4.85,2033,34
27,6,47664,dog,green,TRUE,green,dog,2,1,1,1,NA,1.25,a,4.85,2033,34
27,6,47681,dog,green,TRUE,green,dog,2,1,1,1,NA,1.25,a,4.85,2033,34
27,6,47786,dog,purple,TRUE,purpl,dog,1,1,1,NA,NA,1,a,4.85,2033,34
27,6,47822,bird,purple,TRUE,purpl,bird,2,3,1,2,NA,2,a,5,1051,34
27,6,47823,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,34
27,6,47825,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,34
27,6,47870,kangaroo,purple,TRUE,purpl,kangaroo,1,1,1,1,NA,1,a,4.86,73,34
27,6,47879,kangaroo,purple,TRUE,purpl,kangaroo,1,1,1,1,NA,1,a,4.86,73,34
27,7,47906,paper,wet,FALSE,wet,paper,2,3,3,4,NA,3,a,4.93,1084,38
27,7,47906,towel,wet,FALSE,wet,towel,6,4,4,4,NA,4.5,a,4.86,245,38
27,7,48010,sun,yellow,TRUE,yellow,sun,7,6,7,7,NA,6.75,a,4.83,424,38
27,7,48072,grass,green,FALSE,green,grass,6,6,7,7,NA,6.5,NA,4.93,323,38
27,7,48072,stem,green,FALSE,green,stem,5,5,6,NA,NA,5.333333333333333,a,4.63,36,38
27,7,48237,color,grey,FALSE,grei,color,3,3,3,NA,NA,3,a,4.08,4028,38
27,7,48421,fish,orange,TRUE,orang,fish,4,3,3,3,NA,3.25,a,5,1318,38
27,7,48440,ocean,red,TRUE,red,ocean,2,1,2,2,NA,1.75,an,4.86,116,38
27,7,48490,ocean,green,TRUE,green,ocean,3,2,1,5,NA,2.75,an,4.86,116,38
27,7,48498,band,rubber,TRUE,rubber,band,3,1,6,4,NA,3.5,a,4.68,108,38
27,7,48501,band,rubber,TRUE,rubber,band,3,1,6,4,NA,3.5,a,4.68,108,38
27,7,48501,line,rubber,FALSE,rubber,line,2,2,2,2,NA,2,a,4.5,640,38
27,7,48604,water,colored,FALSE,color,water,3,3,2,3,NA,2.75,NA,5,2636,38
27,7,48640,slide,green,TRUE,green,slide,3,2,3,2,NA,2.5,a,4.48,579,38
27,7,48648,slide,green,TRUE,green,slide,3,2,3,2,NA,2.5,a,4.48,579,38
27,7,48738,row,top,TRUE,top,row,3,3,2,2,NA,2.5,a,3.93,175,38
27,7,48820,tractor,red,FALSE,red,tractor,3,6,5,3,NA,4.25,a,5,155,38
27,7,48851,wheel,purple,TRUE,purpl,wheel,3,2,NA,NA,NA,2.5,a,4.86,274,38
27,7,49025,mountain,brown,TRUE,brown,mountain,6,1,5,1,NA,3.25,a,4.96,127,38
27,7,49037,cement,yellow,FALSE,yellow,cement,2,2,3,2,NA,2.25,NA,4.97,20,38
27,7,49037,truck,yellow,FALSE,yellow,truck,3,2,2,3,NA,2.5,a,4.84,1124,38
27,7,49042,sky,brown,FALSE,brown,sky,1,1,1,1,NA,1,a,4.45,285,38
27,7,49042,mountain,brown,FALSE,brown,mountain,6,1,5,1,NA,3.25,a,4.96,127,38
27,7,49046,sky,brown,FALSE,brown,sky,1,1,1,1,NA,1,a,4.45,285,38
27,7,49046,mountain,brown,FALSE,brown,mountain,6,1,5,1,NA,3.25,a,4.96,127,38
27,7,49061,tree,green,TRUE,green,tree,5,5,6,NA,NA,5.333333333333333,a,5,1009,38
27,8,50631,cherry,red,FALSE,red,cherri,7,6,6,6,NA,6.25,a,4.62,92,42
27,8,50631,cherry,red,FALSE,red,cherri,7,6,6,6,NA,6.25,a,4.62,92,42
27,8,50650,apple,green,FALSE,green,appl,3,3,6,3,NA,3.75,an,5,800,42
27,8,50652,apple,green,TRUE,green,appl,3,3,6,3,NA,3.75,an,5,800,42
27,8,50663,apple,green,TRUE,green,appl,3,3,6,3,NA,3.75,an,5,800,42
27,8,50694,sun,bright,FALSE,bright,sun,4,5,6,6,NA,5.25,a,4.83,424,42
27,8,50787,sun,hot,FALSE,hot,sun,7,7,7,7,NA,7,a,4.83,424,42
27,8,50855,crayon,dark,TRUE,dark,crayon,4,4,5,5,NA,4.5,a,4.87,702,42
27,8,50903,tree,brown,TRUE,brown,tree,5,5,5,4,NA,4.75,a,5,1009,42
27,8,50904,trunk,brown,TRUE,brown,trunk,3,3,2,2,NA,2.5,a,4.71,81,42
27,8,50904,color,brown,FALSE,brown,color,3,3,3,3,NA,3,a,4.08,4028,42
27,8,50904,tree,brown,FALSE,brown,tree,5,5,5,4,NA,4.75,a,5,1009,42
27,8,51033,snow,grey,TRUE,grei,snow,3,1,3,1,NA,2,NA,4.85,330,42
27,8,51061,sun,hot,FALSE,hot,sun,7,7,7,7,NA,7,a,4.83,424,42
27,8,51164,tree,flat,FALSE,flat,tree,1,2,1,1,NA,1.25,a,5,1009,42
27,9,51282,cracker,round,TRUE,round,cracker,4,4,3,3,NA,3.5,a,4.96,290,46
27,9,51469,eye,red,TRUE,red,ey,3,2,3,NA,NA,2.6666666666666665,an,4.9,1216,46
27,9,51811,circle,round,TRUE,round,circl,7,7,7,7,NA,7,a,4.44,974,46
27,9,52443,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52680,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52695,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52734,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52738,ball,green,TRUE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52764,ball,green,FALSE,green,ball,3,3,3,3,NA,3,a,5,2407,46
27,9,52770,card,purple,TRUE,purpl,card,2,3,3,1,NA,2.25,a,4.9,852,46
27,9,52785,card,purple,TRUE,purpl,card,2,3,3,1,NA,2.25,a,4.9,852,46
27,10,53488,monkey,orange,TRUE,orang,monkei,1,2,2,2,NA,1.75,a,4.9,591,50
27,10,53489,dragon,green,TRUE,green,dragon,4,5,6,4,NA,4.75,a,4.39,207,50
27,10,53642,box,tin,TRUE,tin,box,3,3,3,5,NA,3.5,a,4.9,1208,50
27,10,53957,hippo,pink,TRUE,pink,hippo,1,1,1,1,NA,1,a,4.93,112,50
27,10,53958,hippo,orange,TRUE,orang,hippo,1,1,1,1,NA,1,a,4.93,112,50
27,10,54157,shirt,purple,FALSE,purpl,shirt,5,3,1,NA,NA,3,a,4.94,699,50
27,10,54194,leaf,dead,TRUE,dead,leaf,4,3,4,3,NA,3.5,a,5,179,50
27,10,54210,tomato,red,TRUE,red,tomato,6,6,7,3,NA,5.5,a,5,154,50
27,10,54216,onion,sweet,TRUE,sweet,onion,3,4,4,7,NA,4.5,an,4.86,66,50
27,10,54217,onion,red,TRUE,red,onion,3,5,3,4,NA,3.75,an,4.86,66,50
27,10,54220,onion,red,FALSE,red,onion,3,5,3,4,NA,3.75,an,4.86,66,50
27,10,54223,onion,red,TRUE,red,onion,3,5,3,4,NA,3.75,an,4.86,66,50
27,10,54224,onion,purple,FALSE,purpl,onion,3,4,5,3,NA,3.75,an,4.86,66,50
27,10,54224,onion,red,FALSE,red,onion,3,5,3,4,NA,3.75,an,4.86,66,50
27,10,54284,cantaloupe,green,FALSE,green,cantaloup,4,6,5,2,NA,4.25,a,4.76,38,50
27,10,54284,melon,green,FALSE,green,melon,5,7,5,4,NA,5.25,a,4.78,21,50
27,10,54293,spot,brown,TRUE,brown,spot,5,4,3,3,NA,3.75,a,4.21,379,50
27,10,54294,spot,brown,TRUE,brown,spot,5,4,3,3,NA,3.75,a,4.21,379,50
27,10,54513,bean,giant,TRUE,giant,bean,3,2,2,2,NA,2.25,a,5,182,50
27,10,54563,plant,red,FALSE,red,plant,3,3,1,NA,NA,2.3333333333333335,a,4.76,344,50
27,10,55033,flower,purple,TRUE,purpl,flower,3,4,2,2,NA,2.75,a,5,783,50
27,10,55033,raindrop,purple,FALSE,purpl,raindrop,1,2,1,NA,NA,1.3333333333333333,a,4.89,16,50
27,10,55035,star,purple,FALSE,purpl,star,2,3,3,2,NA,2.5,a,4.69,662,50
27,10,55035,star,purple,TRUE,purpl,star,2,3,3,2,NA,2.5,a,4.69,662,50
27,11,55565,box,yellow,FALSE,yellow,box,3,4,3,2,NA,3,a,4.9,1208,54
27,11,55820,guy,green,TRUE,green,gui,1,1,1,1,NA,1,a,4.68,2618,54
27,11,55830,guy,green,TRUE,green,gui,1,1,1,1,NA,1,a,4.68,2618,54
27,11,55855,finger,juicy,TRUE,juici,finger,2,1,1,1,NA,1.25,a,5,879,54
27,11,55930,finger,juicy,TRUE,juici,finger,2,1,1,1,NA,1.25,a,5,879,54
27,11,55970,dot,colored,TRUE,color,dot,3,3,3,3,NA,3,a,4.12,283,54
27,11,56008,hand,red,FALSE,red,hand,3,1,2,2,NA,2,a,4.72,3146,54
27,11,56041,foot,green,FALSE,green,foot,1,5,2,1,NA,2.25,a,4.9,1572,54
27,11,56045,hand,red,FALSE,red,hand,3,1,2,2,NA,2,a,4.72,3146,54
27,11,56052,hand,green,FALSE,green,hand,2,1,2,2,NA,1.75,a,4.72,3146,54
27,11,56059,foot,green,FALSE,green,foot,1,5,2,1,NA,2.25,a,4.9,1572,54
27,11,56071,hand,red,FALSE,red,hand,3,1,2,2,NA,2,a,4.72,3146,54
27,11,56088,hand,green,FALSE,green,hand,2,1,2,2,NA,1.75,a,4.72,3146,54
27,11,56612,day,hot,FALSE,hot,dai,3,4,3,3,NA,3.25,a,3.92,1211,54
27,11,56615,cookie,hot,FALSE,hot,cooki,4,4,6,4,NA,4.5,a,5,1280,54
27,11,56749,snow,wet,TRUE,wet,snow,7,5,4,7,NA,5.75,NA,4.85,330,54
27,11,56757,snow,wet,TRUE,wet,snow,7,5,4,7,NA,5.75,NA,4.85,330,54
27,11,56757,ball,wet,FALSE,wet,ball,3,3,3,3,NA,3,a,5,2407,54
27,12,57065,pine,green,FALSE,green,pine,5,6,6,5,NA,5.5,a,4.37,11,58
27,12,57065,tree,green,FALSE,green,tree,5,5,6,NA,NA,5.333333333333333,a,5,1009,58
27,12,57226,orange,orange,FALSE,orang,orang,7,3,6,6,NA,5.5,an,4.66,1195,58
27,12,57226,orange,orange,FALSE,orang,orang,7,3,6,6,NA,5.5,an,4.66,1195,58
27,12,57327,crayon,pink,TRUE,pink,crayon,2,3,NA,NA,NA,2.5,a,4.87,702,58
27,12,57437,rose,red,TRUE,red,rose,6,5,5,5,NA,5.25,a,4.9,56,58
27,12,57466,crayon,red,TRUE,red,crayon,3,3,3,5,NA,3.5,a,4.87,702,58
